"",,,,,,,,,,,,,,,,,,,,,,,,,,,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision revision,,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,revision,,revision,revision,revision,revision,revision,revision,revision
"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,revision,,,,,,,
21613,Sgs Tekniks Manufacturing Pvt Ltd,[ICRA]BBB+,10/4/2015,,,,,,
21614,Sgs Tekniks Manufacturing Pvt Ltd,[ICRA]A2+,10/4/2015,,,,,,
21615,SH Infratech Pvt. Ltd.,[ICRA]D,23/07/2015,,,,,,
21616,SH Infratech Pvt. Ltd.,[ICRA]D,23/07/2015,,,,,,
21617,Shabari Farms,[ICRA]B,16/06/2014,,,,,,
21618,Shabari Farms,[ICRA]B,16/06/2014,,,,,,
21619,Shabnam Petrofils Private Limited,[ICRA]BB,27/01/2016,,,,,,
21620,Shabnam Petrofils Private Limited,[ICRA]BB,27/01/2016,,,,,,
21621,Shabnam Petrofils Private Limited,[ICRA]A4,27/01/2016,,,,,,
21622,Shabnam Petrofils Private Limited,[ICRA]A4,27/01/2016,,,,,,
21623,Shabnam Petrofils Private Limited,[ICRA]BB/A4,15/12/2016,,,,,,
21624,Shadiram & Sons Pvt Ltd (erstwhile Shadiram & Sons),[ICRA]A4+,26/10/2015,[ICRA]A4,22/11/2016,,,,
21625,Shadiram & Sons Pvt Ltd (erstwhile Shadiram & Sons),[ICRA]A4+,23/09/2013,[ICRA]A4,22/11/2016,,,,
21626,Shadnagar Municipality,IrBB-,3/7/2017,,,,,,
21627,Shaf Broadcast Private Limited,[ICRA]BB,7/1/2016,,,,,,
21628,Shaf Broadcast Private Limited,[ICRA]A4+,7/1/2016,,,,,,
21629,Shaf Broadcast Private Limited,[ICRA]BB/A4+,7/1/2016,,,,,,
21630,Shah Brothers Ispat Private Limited,[ICRA]BB+,20/12/2013,,,,,,
21631,Shah Brothers Ispat Private Limited,[ICRA]BB+,20/12/2013,,,,,,
21632,Shah Brothers Ispat Private Limited,[ICRA]A4+,20/12/2013,,,,,,
21633,Shah Brothers Ispat Private Limited,[ICRA]A4+,20/12/2013,,,,,,
21634,Shah Laxmi Narayan Satish Chandra,[ICRA]B+,7/10/2014,,,,,,
21635,Shah Laxmi Narayan Satish Chandra,[ICRA]B+/A4,7/10/2014,,,,,,
21636,Shah Laxmi Narayan Satish Chandra Exim Private Limited,[ICRA]B+,8/12/2015,,,,,,
21637,Shah Laxmi Narayan Satish Chandra Exim Private Limited,[ICRA]B+/A4,8/12/2015,,,,,,
21638,Shah Nanji Nagsi Exports Pvt Ltd,[ICRA]BB,16/09/2013,,,,,,
21639,Shah Nanji Nagsi Exports Pvt Ltd,[ICRA]A4,16/09/2013,,,,,,
21640,Shah Paper Mills Limited,[ICRA]BBB+,20/10/2014,,,,,,
21641,Shah Paper Mills Limited,[ICRA]BBB+,20/10/2014,,,,,,
21642,Shah Paper Mills Limited,[ICRA]A2,20/10/2014,,,,,,
21643,Shah Precicast Private Limited,[ICRA]B+,19/02/2016,,,,,,
21644,Shah Precicast Private Limited,[ICRA]B+,19/02/2016,,,,,,
21645,Shah Precicast Private Limited,[ICRA]B+,19/02/2016,,,,,,
21646,Shah Precicast Private Limited,[ICRA]A4,4/4/2017,,,,,,
21647,Shah Pulp & Paper Mills Limited,[ICRA]BBB+,15/10/2014,,,,,,
21648,Shah Pulp & Paper Mills Limited,[ICRA]BBB+,15/10/2014,,,,,,
21649,Shah Pulp & Paper Mills Limited,[ICRA]A2,15/10/2014,,,,,,
21650,Shah Technical Consultants Private Limited,[ICRA]BBB-,30/12/2015,[ICRA]BB+,31/03/2017,,,,
21651,Shah Technical Consultants Private Limited,[ICRA]BBB-,30/12/2015,[ICRA]BB+,31/03/2017,,,,
21652,Shah Tiles Private Limited,[ICRA]BB-,3/8/2015,[ICRA]B+,1/8/2016,,,,
21653,Shah Tiles Private Limited,[ICRA]BB-,3/8/2015,[ICRA]B+,1/8/2016,,,,
21654,Shah Tiles Private Limited,[ICRA]A4,3/8/2015,,,,,,
21655,Shailesh Forging Works,[ICRA]BB-,4/5/2015,,,,,,
21656,Shailesh Forging Works,[ICRA]BB-,4/5/2015,,,,,,
21657,Shailesh Forging Works,[ICRA]A4,4/5/2015,,,,,,
21658,Shailesh Forging Works,[ICRA]A4,4/5/2015,,,,,,
21659,Shaili Infra Limited (erstwhile Shaili Paradigm Infratech Private Limited),[ICRA]D,17/12/2014,,,,,,
21660,Shaili Infra Limited (erstwhile Shaili Paradigm Infratech Private Limited),[ICRA]D,17/12/2014,,,,,,
21661,Shaili Infra Limited (erstwhile Shaili Paradigm Infratech Private Limited),[ICRA]D,17/12/2014,,,,,,
21662,Shaili Infra Limited (erstwhile Shaili Paradigm Infratech Private Limited),[ICRA]D/D,17/12/2014,,,,,,
21663,Shaili Infra Limited (erstwhile Shaili Paradigm Infratech Private Limited),[ICRA]D/D,17/12/2014,,,,,,
21664,Shakambri Khadya Bhandar,[ICRA]B-/A4,7/3/2014,,,,,,
21665,Shakti Bhog Foods Limited,[ICRA]D,23/07/2015,,,,,,
21666,Shakti Bhog Foods Limited,[ICRA]D,23/07/2015,,,,,,
21667,Shakti Bhog Foods Limited,[ICRA]D,23/07/2015,,,,,,
21668,Shakti Bhog Foods Limited,[ICRA]D,23/07/2015,,,,,,
21669,Shakti Cables Private Limited,[ICRA]B-,23/12/2015,,,,,,
21670,Shakti Cables Private Limited,[ICRA]B-,23/12/2015,,,,,,
21671,Shakti Cables Private Limited,[ICRA]A4,23/12/2015,,,,,,
21672,Shakti Cables Private Limited,[ICRA]B-/A4,23/12/2015,,,,,,
21673,Shakti Development Private Limited,[ICRA]B-,28/05/2014,,,,,,
21674,Shakti Development Private Limited,[ICRA]A4,28/05/2014,,,,,,
21675,Shakti Hormann Pvt. Ltd,[ICRA]A-,11/5/2017,,,,,,
21676,Shakti Hormann Pvt. Ltd,[ICRA]A2+,11/5/2017,,,,,,
21677,Shakti Hormann Pvt. Ltd,[ICRA]A-/A2+,11/5/2017,,,,,,
21678,Shakti Murugan Industries,[ICRA]B,30/01/2014,,,,,,
21679,Shakti Murugan Industries,[ICRA]B,30/01/2014,,,,,,
21680,Shakti Murugan Industries,[ICRA]B/A4,30/01/2014,,,,,,
21681,Shakti Polytex Private Limited,[ICRA]B,13/03/2014,[ICRA]B+,20/04/2016,[ICRA]D,2/8/2017,,
21682,Shakti Polytex Private Limited,[ICRA]B,13/03/2014,[ICRA]B+,20/04/2016,[ICRA]D,2/8/2017,,
21683,Shakti Polytex Private Limited,[ICRA]B+,20/04/2016,[ICRA]D,2/8/2017,,,,
21684,Shakti Polytex Private Limited,[ICRA]A4,13/03/2014,,,,,,
21685,Shakti Polytex Private Limited,[ICRA]B/A4,13/03/2014,,,,,,
21686,Shakti Polytube Private Limited,[ICRA]B,25/03/2014,,,,,,
21687,Shakti Polytube Private Limited,[ICRA]B,25/03/2014,,,,,,
21688,Shakti Polytube Private Limited,[ICRA]A4,25/03/2014,,,,,,
21689,Shakti Refoils & Agro Food Products Private Limited,[ICRA]BB-,10/2/2013,,,,,,
21690,Shakti Refoils & Agro Food Products Private Limited,[ICRA]BB-,10/2/2013,,,,,,
21691,Shakti Tex Coaters Pvt. Ltd.,[ICRA]BB,28/07/2015,,,,,,
21692,Shakti Tex Coaters Pvt. Ltd.,[ICRA]BB,28/07/2015,,,,,,
21693,Shakti Tex Coaters Pvt. Ltd.,[ICRA]A4+,28/07/2015,,,,,,
21694,Shaktiman Rub Rolls Private Limited,[ICRA]B+,11/1/2013,,,,,,
21695,Shakumbari Sugar And Allied Industries Ltd,[ICRA]B,18/02/2015,,,,,,
21696,Shakumbari Sugar And Allied Industries Ltd,[ICRA]B,18/02/2015,,,,,,
21697,Shakumbari Sugar And Allied Industries Ltd,[ICRA]A4,18/02/2015,,,,,,
21698,Shakumbhari Expo Immpo Limited,[ICRA]A4+,8/2/2013,[ICRA]A4,29/07/2015,,,,
21699,Shakumbhri Pulp And Paper Mills Limited,[ICRA]B+,6/1/2016,,,,,,
21700,Shakumbhri Pulp And Paper Mills Limited,[ICRA]B+,6/1/2016,,,,,,
21701,Shakumbhri Pulp And Paper Mills Limited,[ICRA]A4,6/1/2016,,,,,,
21702,Shalby Limited,[ICRA]A-,6/7/2017,,,,,,
21703,Shalby Limited,[ICRA]A-,6/7/2017,,,,,,
21704,Shalibhadra Finance Limited,[ICRA]BBB-,11/3/2016,,,,,,
21705,Shalimar Hatcheries Limited,[ICRA]A-,18/01/2016,[ICRA]A,23/03/2018,,,,
21706,Shalimar Hatcheries Limited,[ICRA]A-,18/01/2016,[ICRA]A,23/03/2018,,,,
21707,Shalimar Hatcheries Limited,[ICRA]A-,18/01/2016,[ICRA]A,23/03/2018,,,,
21708,Shalimar Hatcheries Limited,[ICRA]A2+,13/02/2017,[ICRA]A1,23/03/2018,,,,
21709,Shalimar Hatcheries Limited,[ICRA]A2+,18/01/2016,[ICRA]A1,23/03/2018,,,,
21710,Shalimar Nutrients Pvt Ltd,[ICRA]A-,18/01/2016,[ICRA]A,23/03/2018,,,,
21711,Shalimar Nutrients Pvt Ltd,[ICRA]A-,18/01/2016,[ICRA]A,23/03/2018,,,,
21712,Shalimar Nutrients Pvt Ltd,[ICRA]A-,18/01/2016,[ICRA]A,23/03/2018,,,,
21713,Shalimar Nutrients Pvt Ltd,[ICRA]A-,18/01/2016,[ICRA]A,23/03/2018,,,,
21714,Shalimar Nutrients Pvt Ltd,[ICRA]A2+,18/01/2016,[ICRA]A1,23/03/2018,,,,
21715,Shalimar Nutrients Pvt Ltd,[ICRA]A2+,18/01/2016,[ICRA]A1,23/03/2018,,,,
21716,Shalimar Pellet Feeds Limited,[ICRA]A-,18/01/2016,[ICRA]A,23/03/2018,,,,
21717,Shalimar Pellet Feeds Limited,[ICRA]A-,18/01/2016,[ICRA]A,23/03/2018,,,,
21718,Shalimar Pellet Feeds Limited,[ICRA]A-,18/01/2016,[ICRA]A,23/03/2018,,,,
21719,Shalimar Pellet Feeds Limited,[ICRA]A2+,18/01/2016,[ICRA]A1,23/03/2018,,,,
21720,Shalimar Pellet Feeds Limited,[ICRA]A1,23/03/2018,,,,,,
21721,Shalini Publicity & Creative Private Limited,[ICRA]D,22/07/2015,,,,,,
21722,Shalini Publicity & Creative Private Limited,[ICRA]D,22/07/2015,,,,,,
21723,Shalini Publicity & Creative Private Limited,[ICRA]D,22/07/2015,,,,,,
21724,Shalini Publicity & Creative Private Limited,[ICRA]D,22/07/2015,,,,,,
21725,Shallow Ceramic Pvt. Ltd.,[ICRA]B,17/05/2016,[ICRA]B+,4/7/2017,,,,
21726,Shallow Ceramic Pvt. Ltd.,[ICRA]B,17/05/2016,[ICRA]B+,4/7/2017,,,,
21727,Shallow Ceramic Pvt. Ltd.,[ICRA]B+,4/7/2017,,,,,,
21728,Shallow Ceramic Pvt. Ltd.,[ICRA]A4,17/05/2016,,,,,,
21729,Shamal & Shamal Private Limited,[ICRA]BB,21/07/2014,,,,,,
21730,Shamal & Shamal Private Limited,[ICRA]BB,21/07/2014,,,,,,
21731,Shamal & Shamal Private Limited,[ICRA]A4,21/07/2014,,,,,,
21732,Shambhu Textile Mills Private Limited,[ICRA]B,19/12/2014,,,,,,
21733,Shambhu Textile Mills Private Limited,[ICRA]B,19/12/2014,,,,,,
21734,Shambhu Textile Mills Private Limited,[ICRA]A4,19/12/2014,,,,,,
21735,Shamli Steels Private Limited,[ICRA]BB,25/03/2013,,,,,,
21736,Shamli Steels Private Limited,[ICRA]BB,25/03/2013,,,,,,
21737,Shamli Steels Private Limited,[ICRA]A4,25/03/2013,,,,,,
21738,Shamli Sugar Works Private Limited,[ICRA]B,31/07/2014,,,,,,
21739,Shangold (India) Limited,[ICRA]B/A4,18/03/2015,,,,,,
21740,Shankar Industries Rice Mill,[ICRA]B-,4/8/2014,,,,,,
21741,Shankar Mahadev And Company,[ICRA]BB,14/08/2012,[ICRA]BB-,14/07/2015,,,,
21742,Shankar Mahadev And Company,[ICRA]A4,14/07/2015,,,,,,
21743,Shankar Mahadev And Company,[ICRA]A4+,14/08/2012,[ICRA]A4,14/07/2015,,,,
21744,Shankar Parvati Industries,[ICRA]B+,31/12/2013,,,,,,
21745,Shankar Parvati Industries,[ICRA]B+,31/12/2013,,,,,,
21746,Shankar Parvati Industries,[ICRA]B+,11/7/2016,,,,,,
21747,Shankar Rice & Gen. Mills,[ICRA]B,6/2/2014,,,,,,
21748,Shankar Rice & Gen. Mills,[ICRA]B,13/12/2016,,,,,,
21749,Shankar Rice Mill,[ICRA]B,26/02/2014,[ICRA]B+,9/4/2015,,,,
21750,Shankar Rice Mill,[ICRA]B,26/02/2014,[ICRA]B+,9/4/2015,,,,
21751,Shankara Infrastructure Materials Limited,[ICRA]BBB,21/03/2014,,,,,,
21752,Shankara Infrastructure Materials Limited,[ICRA]BBB,21/03/2014,,,,,,
21753,Shankara Infrastructure Materials Limited,[ICRA]BBB,1/11/2012,,,,,,
21754,Shankara Infrastructure Materials Limited,[ICRA]BBB,1/11/2012,,,,,,
21755,Shankara Infrastructure Materials Limited,[ICRA]A3+,1/11/2012,,,,,,
21756,Shankara Sai Rice Industries,[ICRA]B,27/04/2015,,,,,,
21757,Shankara Sai Rice Industries,[ICRA]B,27/04/2015,,,,,,
21758,Shankara Sai Rice Industries,[ICRA]A4,27/04/2015,,,,,,
21759,Shankara Sai Rice Industries,[ICRA]B/A4,27/04/2015,,,,,,
21760,Shankara Vehicles Pvt Ltd,[ICRA]B,8/12/2015,[ICRA]B+,22/05/2017,,,,
21761,Shankara Vehicles Pvt Ltd,[ICRA]B,8/12/2015,[ICRA]B+,22/05/2017,,,,
21762,Shankara Vehicles Pvt Ltd,[ICRA]B,8/12/2015,[ICRA]B+,22/05/2017,,,,
21763,Shankaranarayan Jewellers,[ICRA]B-,3/3/2016,,,,,,
21764,Shankaranarayan Jewellers,[ICRA]A4,3/3/2016,,,,,,
21765,Shankaranarayan Jewellers,[ICRA]A4,3/3/2016,,,,,,
"",Shankaranarayana Constructions Private Limited (erst. SNC Power Corporation,,,,,,,,
21766,,[ICRA]A-,6/11/2017,,,,,,
"",(P) Limiited),,,,,,,,
"",Shankaranarayana Constructions Private Limited (erst. SNC Power Corporation,,,,,,,,
21767,,[ICRA]BBB+,4/5/2015,[ICRA]A-,27/09/2016,,,,
"",(P) Limiited),,,,,,,,
"",Shankaranarayana Constructions Private Limited (erst. SNC Power Corporation,,,,,,,,
21768,,[ICRA]A2,4/5/2015,[ICRA]A2+,27/09/2016,,,,
"",(P) Limiited),,,,,,,,
21769,Shanker International Private Limited,[ICRA]B,6/1/2014,,,,,,
21770,Shanker International Private Limited,[ICRA]B,6/1/2014,,,,,,
21771,Shanker International Private Limited,[ICRA]B,6/1/2014,,,,,,
21772,Shankeshwara Food Product Private Limited,[ICRA]B+,16/10/2014,,,,,,
21773,Shankeshwara Food Product Private Limited,[ICRA]B+,16/10/2014,,,,,,
21774,Shankeshwara Food Product Private Limited,[ICRA]A4,16/10/2014,,,,,,
21775,Shankeshwara Food Product Private Limited,[ICRA]B+/A4,16/10/2014,,,,,,
21776,Shanku' s Biosciences Pvt.Ltd.,[ICRA]B,11/4/2013,[ICRA]B+,20/11/2015,,,,
21777,Shanku' s Biosciences Pvt.Ltd.,[ICRA]B,11/4/2013,[ICRA]B+,20/11/2015,,,,
21778,Shanku' s Biosciences Pvt.Ltd.,[ICRA]B,15/09/2014,[ICRA]B+,20/11/2015,,,,
21779,Shanku' s Biosciences Pvt.Ltd.,[ICRA]A4,11/4/2013,,,,,,
21780,Shanku' s Foundation,[ICRA]BB-,12/8/2013,[ICRA]BB,1/12/2015,,,,
21781,Shannon And Shannon,[ICRA]B+,9/4/2015,,,,,,
21782,Shannon And Shannon,[ICRA]B+,9/4/2015,,,,,,
21783,Shantai Exim Limited,[ICRA]B+,22/09/2014,[ICRA]B-,14/03/2016,,,,
21784,Shantai Exim Limited,[ICRA]A4,22/09/2014,,,,,,
21785,Shantesha Motors Private Limited,[ICRA]BB+,11/4/2016,[ICRA]BBB-,12/8/2015,[ICRA]BBB,6/1/2017,,
21786,Shantha Trust,[ICRA]B+,23/01/2017,[ICRA]D,27/11/2017,,,,
21787,Shantha Trust,[ICRA]BB-,1/4/2013,[ICRA]B+,5/1/2016,[ICRA]D,27/11/2017,,
21788,Shanthi Gears Limited,[ICRA]AA,31/03/2014,,,,,,
21789,Shanthi Gears Limited,[ICRA]AA,23/09/2016,,,,,,
21790,Shanthi Gears Limited,[ICRA]A1+,31/03/2014,,,,,,
21791,Shanthi Gears Limited,[ICRA]AA,31/03/2014,,,,,,
21792,Shanthi Gears Limited,[ICRA]A1+,31/03/2014,,,,,,
21793,Shanthi Gears Limited,[ICRA]AA/A1+,23/09/2016,,,,,,
21794,Shanthi Hospital & Research Centre Pvt. Ltd,[ICRA]B+,11/4/2016,[ICRA]B-,11/2/2015,,,,
21795,Shanti Developers,[ICRA]C,4/1/2016,,,,,,
21796,Shanti Educational Trust,[ICRA]B-,22/02/2016,[ICRA]D,18/08/2017,,,,
21797,Shanti G.D. Ispat & Power Pvt. Ltd.,[ICRA]BB-,20/10/2014,[ICRA]BB+,12/3/2015,,,,
21798,Shanti G.D. Ispat & Power Pvt. Ltd.,[ICRA]BB-,20/10/2014,[ICRA]BB+,12/3/2015,,,,
21799,Shanti G.D. Ispat & Power Pvt. Ltd.,[ICRA]A4,20/10/2014,[ICRA]A4+,12/3/2015,,,,
21800,Shanti G.D. Ispat & Power Pvt. Ltd.,[ICRA]A4,20/10/2014,,,,,,
21801,Shanti Gopal Concast Limited,[ICRA]BB,15/11/2013,[ICRA]BB-,31/03/2015,[ICRA]B,6/4/2016,,
21802,Shanti Gopal Concast Limited,[ICRA]BB,15/11/2013,[ICRA]BB-,31/03/2015,[ICRA]B,6/4/2016,,
21803,Shanti Gopal Concast Limited,[ICRA]BB,15/11/2013,[ICRA]BB-,31/03/2015,[ICRA]B,6/4/2016,,
21804,Shanti Gopal Concast Limited,[ICRA]A4,15/11/2013,,,,,,
21805,Shanti Integrated Textile Park Pvt. Ltd.,[ICRA]BB-,31/08/2015,,,,,,
21806,Shanti Integrated Textile Park Pvt. Ltd.,[ICRA]A4,1/9/2015,,,,,,
21807,Shanti Parboiling Indsutries,[ICRA]B+,13/04/2016,,,,,,
21808,Shanti Parboiling Indsutries,[ICRA]B+,13/04/2016,,,,,,
21809,Shanti Parboiling Indsutries,[ICRA]A4,13/04/2016,,,,,,
21810,Shanti Parboiling Indsutries,[ICRA]B+/A4,13/04/2016,,,,,,
21811,Shanti Residences Pvt. Ltd.,[ICRA]BB-,26/02/2016,,,,,,
21812,Shantol Green Energy (India) Pvt. Ltd.,[ICRA]B+,30/12/2013,[ICRA]B,5/8/2015,[ICRA]D,6/10/2016,,
21813,Shantol Green Energy (India) Pvt. Ltd.,[ICRA]B+,30/12/2013,[ICRA]B,5/8/2015,[ICRA]D,6/10/2016,,
21814,Shape Machine Tools Private Limited,[ICRA]B+,25/01/2013,,,,,,
21815,Shape Machine Tools Private Limited,[ICRA]B+,25/01/2013,,,,,,
21816,Shape Machine Tools Private Limited,[ICRA]B+,25/01/2013,,,,,,
21817,Shape Machine Tools Private Limited,[ICRA]B+,25/01/2013,,,,,,
21818,Shape Machine Tools Private Limited,[ICRA]B+,25/01/2013,,,,,,
21819,Shape Machine Tools Private Limited,[ICRA]B+,25/01/2013,,,,,,
21820,Shape Machine Tools Private Limited,[ICRA]B+,25/01/2013,,,,,,
21821,Shape Machine Tools Private Limited,[ICRA]B+,25/01/2013,,,,,,
21822,Shape Machine Tools Private Limited,[ICRA]B+,25/01/2013,,,,,,
21823,Shape Machine Tools Private Limited,[ICRA]A4,25/01/2013,,,,,,
21824,Shapoorji Pallonji and Company Private Limited,[ICRA]AA+/A1+,5/8/2015,,,,,,
21825,Shapoorji Pallonji and Company Private Limited,[ICRA]AA+/A1+,5/8/2015,,,,,,
21826,Shapoorji Pallonji and Company Private Limited,[ICRA]A1+,11/12/2012,,,,,,
21827,Shapoorji Pallonji Energy (Gujarat) Private Limited,[ICRA]AA-,9/11/2015,,,,,,
21828,Shapoorji Pallonji Energy (Gujarat) Private Limited,[ICRA]AA(SO),6/8/2015,,,,,,
21829,Shapoorji Pallonji Infrastructure Capital Company Limited,[ICRA]A,7/7/2017,,,,,,
21830,Shapoorji Pallonji Infrastructure Capital Company Limited,[ICRA]A,18/01/2016,,,,,,
21831,Shapoorji Pallonji Infrastructure Capital Company Limited,[ICRA]A,18/01/2016,,,,,,
21832,Shapoorji Pallonji Infrastructure Capital Company Limited,[ICRA]A/A1,18/01/2016,,,,,,
21833,Shapoorji Pallonji Infrastructure Capital Company Limited,[ICRA]A,8/6/2016,,,,,,
21834,Shapoorji Pallonji Infrastructure Capital Company Limited,[ICRA]A1+(SO),29/08/2012,[ICRA]A1,18/01/2016,,,,
21835,Shapoorji Pallonji Pandoh Takoli Highway Private Limited,[ICRA]A-,16/11/2017,,,,,,
21836,Shapoorji Pallonji Pandoh Takoli Highway Private Limited,[ICRA]A-,15/03/2018,,,,,,
21837,Shapoorji Pallonji Pandoh Takoli Highway Private Limited,[ICRA]A-,15/03/2018,,,,,,
21838,Shapoorji Pallonji Roads Private Limited,[ICRA]AA+(SO),14/08/2015,,,,,,
21839,Shapoorji Pallonji Solar Holdings Private Limited,[ICRA]A (SO),11/12/2017,,,,,,
21840,Shapoorji Pallonji Solar PV Private Limited,[ICRA]BBB-,13/01/2017,,,,,,
21841,Sharanamma Diggavi Memorial Educational Turst,[ICRA]D,20/02/2015,,,,,,
21842,Sharanamma Diggavi Memorial Educational Turst,[ICRA]D,20/02/2015,,,,,,
21843,Sharavathy Conductors Private Limited,[ICRA]BB-,9/12/2014,[ICRA]BB+,18/10/2016,[ICRA]BBB-,18/12/2017,,
21844,Sharavathy Conductors Private Limited,[ICRA]BB-,9/12/2014,[ICRA]BB+,18/10/2016,,,,
21845,Sharavathy Conductors Private Limited,[ICRA]BB-,9/12/2014,,,,,,
21846,Sharavathy Conductors Private Limited,[ICRA]A4,9/12/2014,[ICRA]A4+,18/10/2016,[ICRA]A3,18/12/2017,,
21847,Sharavathy Conductors Private Limited,[ICRA]BB+/A4+,18/10/2016,,,,,,
21848,Sharda Construction And Corporation Pvt. Ltd.,[ICRA]BBB,15/02/2016,,,,,,
21849,Sharda Construction And Corporation Pvt. Ltd.,[ICRA]BBB,8/3/2017,,,,,,
21850,Sharda Construction And Corporation Pvt. Ltd.,[ICRA]BBB,15/02/2016,,,,,,
21851,Sharda Construction And Corporation Pvt. Ltd.,[ICRA]A3+,15/02/2016,,,,,,
21852,Sharda Construction And Corporation Pvt. Ltd.,[ICRA]A3+,8/3/2017,,,,,,
21853,Sharda Construction And Corporation Pvt. Ltd.,[ICRA]BBB/A3+,15/02/2016,,,,,,
21854,Sharda Construction And Corporation Pvt. Ltd.,[ICRA]BBB/A3+,15/03/2017,,,,,,
21855,Sharda Timber Pvt. Ltd (Erstwhile Sharda Timber Store),[ICRA]B,6/1/2014,,,,,,
21856,Sharda Timber Pvt. Ltd (Erstwhile Sharda Timber Store),[ICRA]B,6/1/2014,,,,,,
21857,Sharda Timber Pvt. Ltd (Erstwhile Sharda Timber Store),[ICRA]B,6/1/2014,,,,,,
21858,Sharda Timbers,[ICRA]D,7/11/2016,,,,,,
21859,Sharda Timbers,[ICRA]D,7/11/2016,,,,,,
21860,Sharda Timbers,[ICRA]D,7/11/2016,,,,,,
21861,Share Microfin Limited,[ICRA]D,5/2/2016,,,,,,
21862,Share Microfin Limited,[ICRA]D,5/2/2016,,,,,,
21863,Share Microfin Limited,[ICRA]D,5/2/2016,,,,,,
21864,Share Wise Commodity Brokers Pvt Ltd,[ICRA]A4,15/01/2015,,,,,,
"",Sharekhan BNP Paribas Financial Services Private Limited (erstwhile Sharekhan,,,,,,,,
21865,,[ICRA]A1+,28/04/2017,,,,,,
"",Financial Services Private Limited),,,,,,,,
"",Sharekhan BNP Paribas Financial Services Private Limited (erstwhile Sharekhan,,,,,,,,
21866,,[ICRA]A1+,25/05/2017,,,,,,
"",Financial Services Private Limited),,,,,,,,
21867,Sharekhan Limited (Erstwhile Sharekhan Financial S.,[ICRA]A1+,21/02/2013,,,,,,
21868,Sharifa Agrotech and Food Processing Private Limited,[ICRA]B,16/06/2016,,,,,,
21869,Sharifa Agrotech and Food Processing Private Limited,[ICRA]B,16/06/2016,,,,,,
21870,Sharma Cars Private Limited,[ICRA]B+,21/03/2013,,,,,,
21871,Sharma Cars Private Limited,[ICRA]B+,21/03/2013,,,,,,
21872,Sharma Cars Private Limited,[ICRA]A4,12/9/2014,,,,,,
21873,Sharma Cars Private Limited,[ICRA]B+/A4,25/03/2017,,,,,,
21874,Sharma Cars Private Limited,[ICRA]B+/A4,21/03/2013,,,,,,
21875,Sharma Kalypso Private Limited (erstwhile Raus Infras Limited),[ICRA]D,4/3/2015,,,,,,
21876,Sharma Kalypso Private Limited (erstwhile Raus Infras Limited),[ICRA]D,4/3/2015,,,,,,
21877,Sharma Kalypso Private Limited (erstwhile Raus Infras Limited),[ICRA]D,4/3/2015,,,,,,
21878,Sharman Woollen Mills Ltd.,[ICRA]BB-,17/10/2013,[ICRA]BB,28/03/2018,,,,
21879,Sharman Woollen Mills Ltd.,[ICRA]BB-,17/10/2013,[ICRA]BB,28/03/2018,,,,
21880,Sharman Woollen Mills Ltd.,[ICRA]A4,17/10/2013,,,,,,
21881,Sharman Woollen Mills Ltd.,[ICRA]A4,17/10/2013,[ICRA]A4+,28/03/2018,,,,
21882,Sharp Industries Limited,[ICRA]BB-,8/8/2013,,,,,,
21883,Sharp Industries Limited,[ICRA]BB-,8/8/2013,,,,,,
21884,Sharp Tanks & Structurals Private Limited,[ICRA]BB+,8/5/2014,,,,,,
21885,Sharp Tanks & Structurals Private Limited,[ICRA]BB+,8/5/2014,,,,,,
21886,Sharp Tanks & Structurals Private Limited,[ICRA]A4+,8/5/2014,,,,,,
21887,Sharp Travels (India) Ltd,[ICRA]BB-,11/2/2016,,,,,,
21888,Sharp Travels (India) Ltd,[ICRA]A4,11/2/2016,,,,,,
21889,Sharpline Automation Private Limited,[ICRA]B,11/10/2013,[ICRA]D,17/03/2015,[ICRA]B-,10/6/2016,[ICRA]B,10/7/2017
21890,Sharpline Automation Private Limited,[ICRA]B,11/10/2013,[ICRA]D,17/03/2015,[ICRA]B-,10/6/2016,[ICRA]B,10/7/2017
21891,Sharpline Automation Private Limited,[ICRA]A4,11/10/2013,[ICRA]D,17/03/2015,[ICRA]A4,10/6/2016,,
21892,Sharpline Automation Private Limited,[ICRA]B,10/7/2017,,,,,,
21893,Sharpline Automation Private Limited,[ICRA]A4,11/10/2013,[ICRA]D,17/03/2015,[ICRA]A4,10/6/2016,,
21894,Sharpline Machinery Private Limited,[ICRA]B,11/10/2013,,,,,,
21895,Sharpline Machinery Private Limited,[ICRA]A4,11/10/2013,,,,,,
21896,Sharu Steels (P) Ltd.,[ICRA]B+,21/07/2015,,,,,,
21897,Sharu Steels (P) Ltd.,[ICRA]B+,21/07/2015,,,,,,
21898,Sharu Steels (P) Ltd.,[ICRA]A4,21/07/2015,,,,,,
21899,Sharu Steels (P) Ltd.,[ICRA]B+/A4,21/07/2015,,,,,,
21900,Shashvat Jewels Private Limited,[ICRA]BB-,1/3/2013,,,,,,
